timestamp,step,portfolio_value,buyhold_value,cash_balance,positions_value,unrealized_pnl,total_trades,winning_trades,losing_trades
2026-02-07T17:00:18.596136,4439,10011.798521239283,9196.428153770765,165.37619877447761,9846.422322464805,11.798521239283218,1560,76,176
2026-02-07T17:01:31.443426,4440,10007.98659715712,9191.824257073804,165.37619877447761,9842.610398382642,7.9865971571198315,1560,76,176
2026-02-07T17:02:49.737749,4441,9999.470149186289,9175.414575641584,165.37619877447761,9834.09395041181,-0.5298508137111639,1560,76,176
2026-02-07T17:04:02.588638,4442,10006.398912885888,9187.545500231829,165.37619877447761,9841.02271411141,6.398912885888421,1560,76,176
2026-02-07T17:05:15.236268,4443,10007.92446076082,9187.651032330741,165.37619877447761,9842.548261986341,7.924460760819784,1560,76,176
2026-02-07T17:06:27.851630,4444,10007.333833398181,9184.568879667437,165.37619877447761,9841.957634623703,7.333833398181014,1560,76,176
2026-02-07T17:07:40.867440,4445,9997.56352358179,9165.681857796475,165.37619877447761,9832.187324807312,-2.436476418210077,1560,76,176
2026-02-07T17:08:54.489224,4446,9987.172537019673,9160.61816492667,165.37619877447761,9821.796338245194,-12.827462980327255,1560,76,176
2026-02-07T17:10:07.220228,4447,9983.648452897281,9162.464672924765,165.37619877447761,9818.272254122803,-16.35154710271854,1560,76,176
2026-02-07T17:11:21.948794,4448,9968.683652647545,9146.187306929569,165.37619877447761,9803.307453873067,-31.316347352454613,1560,76,176
2026-02-07T17:12:35.954098,4449,9967.060809887098,9143.963005080699,165.37619877447761,9801.68461111262,-32.939190112902,1560,76,176
2026-02-07T17:13:48.449408,4450,9969.201342280305,9148.074933264452,165.37619877447761,9803.825143505826,-30.798657719695257,1560,76,176
2026-02-07T17:15:07.270500,4451,9973.499534476698,9149.896902710034,165.37619877447761,9808.12333570222,-26.50046552330241,1560,76,176
2026-02-07T17:16:19.793258,4452,9985.360884754107,9162.750100328962,165.37619877447761,9819.984685979629,-14.639115245892754,1560,76,176
2026-02-07T17:17:31.996222,4453,9987.33183496826,9162.16140792901,165.37619877447761,9821.955636193781,-12.6681650317405,1560,76,176
2026-02-07T17:18:45.411824,4454,9985.57659256984,9158.131386465291,165.37619877447761,9820.200393795361,-14.423407430160296,1560,76,176
2026-02-07T17:19:58.352325,4455,10006.581852963453,9182.774733122345,165.37619877447761,9841.205654188974,6.5818529634525476,1560,76,176
2026-02-07T17:21:10.841632,4456,10009.020127105043,9187.465301638931,165.37619877447761,9843.643928330564,9.020127105042775,1560,76,176
2026-02-07T17:22:24.236682,4457,10008.754548529982,9187.568175278639,165.37619877447761,9843.378349755503,8.754548529981548,1560,76,176
2026-02-07T17:23:36.581841,4458,10011.983429933174,9180.76553255889,165.37619877447761,9846.607231158696,11.983429933174193,1560,76,176
2026-02-07T17:24:48.962186,4459,10017.213317257028,9187.854271605938,165.37619877447761,9851.83711848255,17.213317257028393,1560,76,176
2026-02-07T17:26:01.918836,4460,10020.716604674722,9194.209933735418,165.37619877447761,9855.340405900244,20.716604674722475,1560,76,176
2026-02-07T17:27:20.770600,4461,10032.848971428046,9210.663468198842,165.37619877447761,9867.472772653568,32.84897142804584,1560,76,176
2026-02-07T17:28:34.035840,4462,10030.595168013508,9205.534703013844,165.37619877447761,9865.21896923903,30.595168013507646,1560,76,176
2026-02-07T17:29:47.604862,4463,10037.217129762983,9208.568231858297,165.37619877447761,9871.840930988505,37.21712976298295,1560,76,176
2026-02-07T17:31:00.532536,4464,10033.927524647701,9205.23246531503,165.37619877447761,9868.551325873223,33.92752464770092,1560,76,176
2026-02-07T17:32:13.637497,4465,10031.526103159296,9203.926858671382,165.37619877447761,9866.149904384818,31.526103159296326,1560,76,176
2026-02-07T17:33:25.854460,4466,10027.277831167867,9195.574634985094,165.37619877447761,9861.901632393388,27.27783116786668,1560,76,176
2026-02-07T17:34:40.198050,4467,10024.329605344365,9193.8849789753,165.37619877447761,9858.953406569886,24.32960534436461,1560,76,176
2026-02-07T17:35:53.172426,4468,10017.842598227562,9195.959655201079,165.37619877447761,9852.466399453084,17.84259822756212,1560,76,176
2026-02-07T17:37:05.651575,4469,10023.823411668203,9208.146473522913,165.37619877447761,9858.447212893725,23.823411668203335,1560,76,176
2026-02-07T17:38:19.356460,4470,10046.90344698808,9230.297669671887,165.37619877447761,9881.527248213602,46.90344698808076,1560,76,176
2026-02-07T17:39:36.869873,4471,10062.5334909888,9244.13336700192,165.37619877447761,9897.157292214322,62.53349098880062,1560,76,176
2026-02-07T17:40:49.645096,4472,10058.66288639895,9241.007341548318,165.37619877447761,9893.286687624472,58.66288639894992,1560,76,176
2026-02-07T17:42:02.406729,4473,10054.455736619786,9232.351804517906,165.37619877447761,9889.079537845308,54.45573661978597,1560,76,176
2026-02-07T17:43:14.899226,4474,10055.379974598354,9233.509614947005,160.08416041369432,9895.29581418466,55.37997459835424,1561,76,176
2026-02-07T17:44:28.000655,4475,10061.56569439908,9237.31177290637,160.08416041369432,9901.481533985385,61.5656943990798,1561,76,176
2026-02-07T17:45:41.079825,4476,10061.71484859738,9238.064274999933,160.08416041369432,9901.630688183684,61.71484859737939,1561,76,176
2026-02-07T17:46:53.264065,4477,10059.445052105557,9232.777004636131,160.08416041369432,9899.360891691862,59.4450521055569,1561,76,176
2026-02-07T17:48:06.479084,4478,10060.40796942356,9233.61249554786,160.08416041369432,9900.323809009866,60.407969423560644,1561,76,176
2026-02-07T17:49:18.990540,4479,10056.84422999905,9231.769910054238,160.08416041369432,9896.760069585354,56.844229999049276,1561,76,176
2026-02-07T17:50:32.202761,4480,10055.150278356374,9229.755375982448,155.6018039221109,9899.548474434263,55.15027835637375,1562,76,176
2026-02-07T17:51:50.904146,4481,10053.690353058202,9227.046718740126,151.24495341229178,9902.44539964591,53.69035305820216,1563,76,176
2026-02-07T17:53:03.594235,4482,10045.963278678562,9220.48502046481,146.40511490309845,9899.558163775464,45.96327867856235,1564,76,176
2026-02-07T17:54:16.290816,4483,10044.718684238806,9218.549768296629,141.7201512261993,9902.998533012606,44.71868423880551,1565,76,176
2026-02-07T17:55:31.300410,4484,10040.429523260602,9210.476271573702,137.18510638696094,9903.24441687364,40.429523260601854,1566,76,176
2026-02-07T17:56:44.345518,4485,10037.866504934018,9212.458547074293,120.13537553823906,9917.73112939578,37.86650493401794,1568,76,176
2026-02-07T17:57:57.696546,4486,10045.840141713972,9219.571378863327,104.93608414776314,9940.90405756621,45.840141713972116,1572,76,176
2026-02-07T17:59:24.977527,4487,10050.59408641532,9224.379524755584,101.99787379162578,9948.596212623694,50.59408641531991,1573,76,176
2026-02-07T18:00:37.360832,4488,10056.300675786197,9228.033386888685,101.99787379162578,9954.30280199457,56.300675786196734,1573,76,176
2026-02-07T18:02:16.243300,4489,10065.125388599936,9233.208664096566,99.14193332546026,9965.983455274476,65.12538859993583,1574,76,176
2026-02-07T18:03:28.828691,4490,10068.121423008644,9236.746175514629,96.36595919234738,9971.755463816296,68.12142300864434,1575,76,176
2026-02-07T18:04:47.281645,4491,10068.716149050559,9239.75968131809,96.36595919234738,9972.35018985821,68.71614905055867,1575,76,176
2026-02-07T18:06:01.380223,4492,10073.996975701442,9251.23129529426,93.28224849819226,9980.71472720325,73.99697570144235,1576,76,176
2026-02-07T18:07:14.466508,4493,10078.346230884934,9254.410764510643,87.7688944829551,9990.577336401979,78.3462308849339,1578,76,176
2026-02-07T18:08:27.089329,4494,10074.851797434183,9248.079822875761,82.58140174343453,9992.270395690748,74.85179743418303,1580,76,176
2026-02-07T18:09:40.421451,4495,10071.350402814714,9240.819490554086,77.70051057479058,9993.649892239924,71.35040281471447,1582,76,176
2026-02-07T18:10:52.699409,4496,10075.60820253801,9245.031928553215,77.70051057479058,9997.907691963219,75.60820253800921,1582,76,176
2026-02-07T18:12:05.930490,4497,10072.019897142718,9239.204275909688,77.70051057479058,9994.319386567928,72.01989714271804,1582,76,176
2026-02-07T18:13:18.171064,4498,10067.949804362857,9238.674008457214,77.70051057479058,9990.249293788067,67.94980436285732,1582,76,176
2026-02-07T18:14:32.864628,4499,10067.268287116445,9237.634689169863,77.70051057479058,9989.567776541655,67.26828711644521,1582,76,176
2026-02-07T18:15:46.751543,4500,10070.426876856498,9238.264756395416,77.70051057479058,9992.726366281708,70.42687685649798,1582,76,176
2026-02-07T18:17:30.917263,4501,10083.075476490956,9254.242077094663,77.70051057479058,10005.374965916166,83.07547649095613,1582,76,176
2026-02-07T18:18:44.568001,4502,10087.034592342983,9264.034380360468,77.70051057479058,10009.334081768193,87.03459234298316,1582,76,176
2026-02-07T18:19:57.846962,4503,10112.25503056857,9277.587069685074,77.70051057479058,10034.55451999378,112.25503056857087,1582,76,176
2026-02-07T18:21:10.881926,4504,10116.12490899198,9288.769466193495,77.70051057479058,10038.42439841719,116.12490899198019,1582,76,176
2026-02-07T18:22:24.201826,4505,10135.411545900512,9316.343680518465,77.70051057479058,10057.711035325721,135.41154590051156,1582,76,176
