timestamp,step,symbol,action,side,quantity,price,value_usd,fee,portfolio_value,buyhold_value,pnl_pct
2026-02-03T18:23:04.349751,29,LTC/FDUSD,PAPER,BUY,2.552504406116146,57.56,146.92215361604536,0.14692215361604535,0,0,0.0
2026-02-03T18:24:16.962642,30,DOT/FDUSD,PAPER,BUY,230.17672345919684,1.451,333.98642573929465,0.33398642573929466,0,0,0.0
2026-02-03T18:24:16.986544,30,LTC/FDUSD,PAPER,BUY,2.315631997228568,57.56,133.2877777604764,0.1332877777604764,0,0,0.0
2026-02-03T18:25:34.255539,31,LTC/FDUSD,PAPER,BUY,2.2507943013061684,57.42,129.2406087810002,0.1292406087810002,0,0,0.0
2026-02-03T18:31:39.547915,36,ADA/FDUSD,PAPER,BUY,500.5669587453988,0.2855,142.91186672181135,0.14291186672181136,0,0,0.0
2026-02-03T18:32:52.054621,37,ADA/FDUSD,PAPER,BUY,484.5488160655459,0.2848,137.99950281546748,0.1379995028154675,0,0,0.0
2026-02-03T18:32:52.070243,37,DOT/FDUSD,PAPER,BUY,232.180508943223,1.447,335.9651964408437,0.3359651964408437,0,0,0.0
2026-02-03T18:34:05.073411,38,DOT/FDUSD,PAPER,BUY,213.71664489387604,1.448,309.4617018063325,0.3094617018063325,0,0,0.0
2026-02-03T18:35:17.582132,39,DOT/FDUSD,PAPER,BUY,196.33435777584089,1.448,284.29215005941757,0.28429215005941755,0,0,0.0
2026-02-03T18:42:37.368085,45,ETH/FDUSD,PAPER,BUY,0.006817972863476032,2137.77,14.575257848353157,0.014575257848353158,0,0,0.0
2026-02-03T18:43:50.827068,46,ETH/FDUSD,PAPER,BUY,0.0067956801270300515,2128.41,14.463993539172032,0.014463993539172031,0,0,0.0
2026-02-03T18:43:50.842695,46,BNB/FDUSD,PAPER,BUY,0.008725405868274638,742.57,6.479224635604699,0.0064792246356046995,0,0,0.0
2026-02-03T18:43:50.858318,46,DOGE/FDUSD,PAPER,BUY,439.461956329038,0.103,45.26458150189091,0.04526458150189091,0,0,0.0
2026-02-03T18:43:50.873943,46,DOT/FDUSD,PAPER,BUY,176.41152327263148,1.444,254.73823960567987,0.2547382396056799,0,0,0.0
2026-02-03T18:43:50.889566,46,LTC/FDUSD,PAPER,BUY,1.429171979105405,57.37,81.99159644127708,0.08199159644127708,0,0,0.0
2026-02-03T18:45:04.074073,47,BNB/FDUSD,PAPER,BUY,0.007666056552108835,743.63,5.700709633844693,0.005700709633844693,0,0,0.0
2026-02-03T18:45:04.105312,47,DOT/FDUSD,PAPER,BUY,157.2105600146822,1.446,227.32646978123043,0.22732646978123044,0,0,0.0
2026-02-03T18:45:04.120938,47,LTC/FDUSD,PAPER,BUY,1.2738331592815477,57.42,73.14350000594648,0.07314350000594648,0,0,0.0
2026-02-03T18:46:17.156692,48,LTC/FDUSD,PAPER,BUY,1.2381658308216643,57.3,70.94690210608137,0.07094690210608137,0,0,0.0
2026-02-03T18:47:30.292346,49,LTC/FDUSD,PAPER,BUY,1.2034971875586606,57.2,68.84003912835539,0.06884003912835539,0,0,0.0
2026-02-03T18:48:43.235822,50,ETH/FDUSD,PAPER,BUY,0.005020172248033208,2121.43,10.649944012145088,0.010649944012145088,0,0,0.0
2026-02-03T18:48:43.244837,50,BNB/FDUSD,PAPER,BUY,0.006442556904116659,740.69,4.771937473310168,0.004771937473310168,0,0,0.0
2026-02-03T18:48:43.260462,50,DOT/FDUSD,PAPER,BUY,132.0069195589224,1.442,190.3539780039661,0.19035397800396608,0,0,0.0
2026-02-03T18:48:43.276085,50,LTC/FDUSD,PAPER,BUY,1.0693059879933102,57.2,61.16430251321735,0.061164302513217354,0,0,0.0
2026-02-03T18:49:59.901007,51,DOT/FDUSD,PAPER,BUY,117.87478677862237,1.442,169.97544253477344,0.16997544253477345,0,0,0.0
2026-02-03T18:49:59.920635,51,LTC/FDUSD,PAPER,BUY,0.9548303661426942,57.2,54.616296943362116,0.05461629694336212,0,0,0.0
2026-02-03T18:51:15.098979,52,ETH/FDUSD,PAPER,BUY,0.00399529751075918,2121.9,8.477621788079905,0.008477621788079905,0,0,0.0
2026-02-03T18:51:15.114605,52,BNB/FDUSD,PAPER,BUY,0.0051091135377246966,739.32,3.777269820710623,0.003777269820710623,0,0,0.0
2026-02-03T18:51:15.130226,52,DOT/FDUSD,PAPER,BUY,104.8316453219677,1.442,151.1672325542774,0.15116723255427741,0,0,0.0
2026-02-03T18:51:15.145850,52,LTC/FDUSD,PAPER,BUY,0.8487994304359603,57.18,48.53435143232821,0.04853435143232821,0,0,0.0
2026-02-03T18:52:28.526229,53,LTC/FDUSD,PAPER,BUY,0.8246138932695928,57.18,47.15142241715532,0.047151422417155316,0,0,0.0
2026-02-03T19:01:00.499301,60,ADA/FDUSD,PAPER,BUY,183.79703426605465,0.2836,52.124838917853104,0.052124838917853106,0,0,0.0
2026-02-03T19:08:22.530426,66,LINK/FDUSD,PAPER,SELL,24.166218309968762,9.22,222.812532817912,0.222812532817912,0,0,0.0
2026-02-03T19:09:36.022491,67,LINK/FDUSD,PAPER,SELL,13.855298497715424,9.23,127.88440513391336,0.12788440513391336,0,0,0.0
2026-02-03T19:10:49.127840,68,LINK/FDUSD,PAPER,SELL,7.94370447202351,9.3,73.87645158981866,0.07387645158981866,0,0,0.0
2026-02-03T19:12:02.266549,69,ADA/FDUSD,PAPER,SELL,1516.233108393972,0.2894,438.7978615692155,0.4387978615692155,0,0,0.0
2026-02-03T19:12:02.297797,69,LINK/FDUSD,PAPER,SELL,4.554390563960146,9.33,42.492463961748165,0.04249246396174817,0,0,0.0
2026-02-03T19:13:15.145378,70,ADA/FDUSD,PAPER,SELL,323.4630631240474,0.2901,93.83663461228615,0.09383663461228615,0,0,0.0
2026-02-03T19:14:33.403574,71,ADA/FDUSD,PAPER,SELL,69.00545346646341,0.2908,20.06678586804756,0.02006678586804756,0,0,0.0
2026-02-03T19:15:45.937610,72,ADA/FDUSD,PAPER,SELL,14.721163406178851,0.291,4.283858551198046,0.004283858551198046,0,0,0.0
2026-02-03T19:16:58.661332,73,ADA/FDUSD,PAPER,SELL,3.1405148599848207,0.2908,0.9132617212835858,0.0009132617212835859,0,0,0.0
2026-02-03T19:20:39.718947,76,ADA/FDUSD,PAPER,SELL,0.669976503463428,0.294,0.1969730920182478,0.0001969730920182478,0,0,0.0
2026-02-03T19:21:55.749754,77,ADA/FDUSD,PAPER,SELL,0.14292832073886463,0.294,0.0420209262972262,4.20209262972262e-05,0,0,0.0
2026-02-03T19:41:32.814647,93,DOT/FDUSD,PAPER,BUY,72.71357970352301,1.506,109.50665103350565,0.10950665103350565,0,0,0.0
2026-02-03T19:45:12.573506,96,BNB/FDUSD,PAPER,SELL,0.6399155749316684,757.97,485.0368083309567,0.48503680833095675,0,0,0.0
2026-02-03T19:45:12.589106,96,ADA/FDUSD,PAPER,SELL,0.030491375090957774,0.2944,0.008976660826777968,8.976660826777968e-06,0,0,0.0
2026-02-03T19:45:12.604731,96,DOGE/FDUSD,PAPER,SELL,5104.142069628628,0.10644,543.2848818912712,0.5432848818912712,0,0,0.0
2026-02-03T19:45:12.635447,96,LINK/FDUSD,PAPER,SELL,3.7535768897971535,9.46,35.50883737748108,0.03550883737748108,0,0,0.0
2026-02-03T19:46:26.459869,97,BNB/FDUSD,PAPER,SELL,0.042661038328777844,756.75,32.28374075530263,0.03228374075530263,0,0,0.0
2026-02-03T19:46:26.479529,97,ADA/FDUSD,PAPER,SELL,0.006504826686070988,0.2942,0.0019137200110420848,1.9137200110420847e-06,0,0,0.0
2026-02-03T19:46:26.495153,97,DOGE/FDUSD,PAPER,SELL,2756.236717599459,0.10646,293.4289609556384,0.2934289609556384,0,0,0.0
2026-02-03T19:46:26.510777,97,LINK/FDUSD,PAPER,SELL,1.451383064054899,9.45,13.715569955318795,0.013715569955318795,0,0,0.0
2026-02-03T19:47:39.675358,98,BNB/FDUSD,PAPER,SELL,0.0028440692219185207,755.8,2.1495475179260177,0.002149547517926018,0,0,0.0
2026-02-03T19:47:39.695191,98,LINK/FDUSD,PAPER,SELL,0.5612014514345608,9.44,5.297741701542254,0.005297741701542254,0,0,0.0
2026-02-03T19:57:31.165548,106,ETH/FDUSD,PAPER,BUY,0.008032328250462115,2213.51,17.779638905680397,0.017779638905680396,0,0,0.0
2026-02-03T19:57:31.181151,106,LTC/FDUSD,PAPER,BUY,3.4244910152600596,59.4,203.41476630644755,0.20341476630644756,0,0,0.0
2026-02-03T19:57:31.196773,106,LINK/FDUSD,PAPER,BUY,9.573463092421488,9.49,90.85216474707993,0.09085216474707992,0,0,0.0
2026-02-03T19:58:44.262156,107,DOT/FDUSD,PAPER,BUY,99.50285381505637,1.506,149.8512978454749,0.1498512978454749,0,0,0.0
2026-02-03T19:58:44.271192,107,LTC/FDUSD,PAPER,BUY,3.038103983798756,59.4,180.4633766376461,0.18046337663764608,0,0,0.0
2026-02-03T19:59:56.837638,108,DOT/FDUSD,PAPER,BUY,90.49337897224473,1.506,136.28302873220056,0.13628302873220058,0,0,0.0
2026-02-03T20:01:09.207292,109,DOT/FDUSD,PAPER,BUY,86.7529859747251,1.506,130.64999687793602,0.13064999687793602,0,0,0.0
2026-02-03T20:02:21.707533,110,ETH/FDUSD,PAPER,BUY,0.006212219727501966,2205.16,13.698938454298235,0.013698938454298235,0,0,0.0
2026-02-03T20:02:21.723160,110,XRP/FDUSD,PAPER,BUY,57.421069999601514,1.5837,90.93774855836892,0.09093774855836892,0,0,0.0
2026-02-03T20:02:21.738783,110,DOGE/FDUSD,PAPER,BUY,390.95592592372986,0.10645,41.61725831458104,0.041617258314581046,0,0,0.0
2026-02-03T20:02:21.754407,110,DOT/FDUSD,PAPER,BUY,71.43476027495444,1.506,107.58074897408139,0.10758074897408139,0,0,0.0
2026-02-03T20:03:40.031775,111,ETH/FDUSD,PAPER,BUY,0.00569929328356962,2199.37,12.534854669084515,0.012534854669084515,0,0,0.0
2026-02-03T20:03:40.061155,111,XRP/FDUSD,PAPER,BUY,52.64866873120107,1.5782,83.09012899158154,0.08309012899158154,0,0,0.0
2026-02-03T20:03:40.078015,111,DOGE/FDUSD,PAPER,BUY,358.16220900192684,0.1061,38.001010375104435,0.038001010375104435,0,0,0.0
2026-02-03T20:04:53.081405,112,ETH/FDUSD,PAPER,BUY,0.005427089707352201,2198.96,11.933953182879195,0.011933953182879195,0,0,0.0
2026-02-03T20:06:06.742142,113,ETH/FDUSD,PAPER,BUY,0.005409460195069465,2195.28,11.875279777032096,0.011875279777032097,0,0,0.0
2026-02-03T20:06:06.757786,113,DOT/FDUSD,PAPER,BUY,0.5723923219907192,1.497,0.8568713060201067,0.0008568713060201068,0,0,0.0
2026-02-03T20:07:19.881645,114,DOT/FDUSD,PAPER,BUY,0.47654781901792376,1.497,0.7133920850698319,0.0007133920850698319,0,0,0.0
2026-02-03T20:13:24.276130,119,LTC/FDUSD,PAPER,BUY,1.2489553272173666,59.03,73.72583296564115,0.07372583296564114,0,0,0.0
2026-02-03T20:14:36.692124,120,LTC/FDUSD,PAPER,BUY,1.2139845780552818,59.03,71.66150964260329,0.07166150964260329,0,0,0.0
2026-02-03T20:15:53.957092,121,LTC/FDUSD,PAPER,BUY,1.179993009869733,59.06,69.69038716290643,0.06969038716290643,0,0,0.0
2026-02-03T20:17:06.621702,122,LTC/FDUSD,PAPER,BUY,1.1469532055933769,59.06,67.73905632234484,0.06773905632234484,0,0,0.0
2026-02-03T20:18:20.142808,123,LTC/FDUSD,PAPER,BUY,1.1165118891927577,59.13,66.01934800796776,0.06601934800796777,0,0,0.0
2026-02-03T20:19:33.155617,124,LTC/FDUSD,PAPER,BUY,1.0852495562953592,59.48,64.55064360844797,0.06455064360844798,0,0,0.0
2026-02-03T20:20:45.360483,125,LTC/FDUSD,PAPER,BUY,1.0548625687190878,59.54,62.80651734153449,0.06280651734153449,0,0,0.0
2026-02-03T20:23:12.030472,127,DOT/FDUSD,PAPER,BUY,0.09356639408588308,1.501,0.14044315752291048,0.00014044315752291048,0,0,0.0
2026-02-03T20:25:37.099457,129,DOGE/FDUSD,PAPER,BUY,287.6136917161398,0.1069,30.745903644455343,0.030745903644455345,0,0,0.0
2026-02-03T20:25:37.130701,129,LTC/FDUSD,PAPER,BUY,1.0132715941301242,59.82,60.61390676086403,0.060613906760864034,0,0,0.0
2026-02-03T20:26:49.995774,130,ETH/FDUSD,PAPER,BUY,0.004233946281620535,2238.01,9.475614117729574,0.009475614117729575,0,0,0.0
2026-02-03T20:26:50.027018,130,XRP/FDUSD,PAPER,BUY,39.04696460121397,1.591,62.12372068053143,0.06212372068053143,0,0,0.0
2026-02-03T20:26:50.043050,130,DOGE/FDUSD,PAPER,BUY,266.30393028922117,0.10696,28.483868383735096,0.028483868383735098,0,0,0.0
2026-02-03T20:26:50.061360,130,LTC/FDUSD,PAPER,BUY,0.3863323153757605,59.82,23.110399105777994,0.023110399105777994,0,0,0.0
2026-02-03T20:28:07.569517,131,ETH/FDUSD,PAPER,BUY,0.00398485131484716,2252.61,8.97631592033786,0.00897631592033786,0,0,0.0
2026-02-03T20:28:07.585151,131,LTC/FDUSD,PAPER,BUY,0.001850064040702648,60.14,0.11126285140785726,0.00011126285140785725,0,0,0.0
2026-02-03T20:29:20.124175,132,LTC/FDUSD,PAPER,BUY,0.001580186538610917,60.08,0.0949376072397439,9.49376072397439e-05,0,0,0.0
2026-02-03T20:31:45.975035,134,DOT/FDUSD,PAPER,BUY,0.8464341625672205,1.546,1.3085872153289229,0.0013085872153289228,0,0,0.0
2026-02-03T20:32:59.387237,135,ETH/FDUSD,PAPER,BUY,0.003983009145608396,2295.87,9.144471207127948,0.009144471207127948,0,0,0.0
2026-02-03T20:32:59.418484,135,DOGE/FDUSD,PAPER,BUY,257.68480905579054,0.10928,28.159795933616792,0.028159795933616793,0,0,0.0
2026-02-03T20:32:59.434635,135,DOT/FDUSD,PAPER,BUY,0.7522307528242891,1.548,1.1644532053719996,0.0011644532053719995,0,0,0.0
2026-02-03T20:32:59.457745,135,LTC/FDUSD,PAPER,BUY,0.006781914900159336,60.94,0.4132898940157099,0.00041328989401570994,0,0,0.0
2026-02-03T20:34:12.079580,136,DOGE/FDUSD,PAPER,BUY,254.01640782197592,0.10881,27.6395253351092,0.027639525335109202,0,0,0.0
2026-02-03T20:34:12.095208,136,DOT/FDUSD,PAPER,BUY,0.9108127903300556,1.545,1.4072057610599358,0.001407205761059936,0,0,0.0
2026-02-03T20:35:24.957237,137,DOGE/FDUSD,PAPER,BUY,250.46585477024473,0.10915,27.33834804817221,0.02733834804817221,0,0,0.0
2026-02-03T20:35:24.972855,137,DOT/FDUSD,PAPER,BUY,0.6254133197112424,1.546,0.9668889922735807,0.0009668889922735807,0,0,0.0
2026-02-03T20:36:38.909240,138,DOGE/FDUSD,PAPER,BUY,247.0661762358468,0.10903,26.937625194994375,0.026937625194994375,0,0,0.0
2026-02-03T20:37:51.694269,139,DOT/FDUSD,PAPER,BUY,0.2685583540942389,1.548,0.4157283321378818,0.0004157283321378818,0,0,0.0
2026-02-03T20:48:53.322409,148,ADA/FDUSD,PAPER,SELL,0.0013876963596951434,0.3005,0.00041700275608839055,4.1700275608839057e-07,0,0,0.0
2026-02-03T21:06:04.861231,162,LINK/FDUSD,PAPER,SELL,6.08872192457321,9.85,59.973910957046115,0.059973910957046114,0,0,0.0
2026-02-03T21:07:17.743227,163,LINK/FDUSD,PAPER,SELL,3.3779170329371366,9.85,33.27248277443079,0.03327248277443079,0,0,0.0
2026-02-03T21:08:32.120500,164,LINK/FDUSD,PAPER,SELL,0.4053500439524562,9.85,3.9926979329316934,0.003992697932931694,0,0,0.0
2026-02-03T21:20:06.108709,173,ADA/FDUSD,PAPER,SELL,0.00029604189006829715,0.3004,8.893098377651646e-05,8.893098377651646e-08,0,0,0.0
2026-02-03T21:20:06.120750,173,LINK/FDUSD,PAPER,SELL,0.04864200527429475,9.8,0.4766916516880886,0.0004766916516880886,0,0,0.0
2026-02-03T21:21:35.978342,174,ADA/FDUSD,PAPER,SELL,6.315560321457006e-05,0.3003,1.8965627645335392e-05,1.8965627645335393e-08,0,0,0.0
2026-02-03T21:21:35.993968,174,LINK/FDUSD,PAPER,SELL,0.004068240441122833,9.79,0.03982807391859253,3.9828073918592525e-05,0,0,0.0
2026-02-03T21:22:48.341252,175,ADA/FDUSD,PAPER,SELL,1.3473195352441605e-05,0.3003,4.046000564338214e-06,4.046000564338214e-09,0,0,0.0
2026-02-03T21:40:15.877939,189,DOT/FDUSD,PAPER,BUY,1.302723709733982,1.532,1.9957727233124607,0.0019957727233124605,0,0,0.0
2026-02-03T21:42:45.164577,191,ETH/FDUSD,PAPER,BUY,0.003916967651471703,2298.37,9.002640941113018,0.009002640941113018,0,0,0.0
2026-02-03T21:42:45.184342,191,BNB/FDUSD,PAPER,BUY,0.004962499833890785,767.58,3.809115622497889,0.0038091156224978892,0,0,0.0
2026-02-03T21:44:10.947529,192,BNB/FDUSD,PAPER,BUY,0.00495600851431144,767.68,3.8046286162666063,0.0038046286162666063,0,0,0.0
2026-02-03T21:49:40.440802,196,ADA/FDUSD,PAPER,SELL,2.8742816751875414e-06,0.2972,8.542365138657373e-07,8.542365138657374e-10,0,0,0.0
2026-02-03T21:50:53.738234,197,ADA/FDUSD,PAPER,SELL,6.131800907066755e-07,0.297,1.821144869398826e-07,1.8211448693988262e-10,0,0,0.0
2026-02-03T22:04:17.100347,208,DOT/FDUSD,PAPER,BUY,0.34229752216378984,1.526,0.5223460188219433,0.0005223460188219433,0,0,0.0
2026-02-03T22:05:29.418165,209,XRP/FDUSD,PAPER,BUY,35.6999937666007,1.5994,57.098570030301154,0.05709857003030116,0,0,0.0
2026-02-03T22:05:29.449393,209,DOGE/FDUSD,PAPER,BUY,241.9991770683191,0.10765,26.05121141140455,0.02605121141140455,0,0,0.0
2026-02-03T22:05:29.465415,209,DOT/FDUSD,PAPER,BUY,0.2573132238244398,1.523,0.39188803988462173,0.0003918880398846217,0,0,0.0
2026-02-03T22:06:41.879906,210,DOGE/FDUSD,PAPER,BUY,238.62629806694167,0.10743,25.635623201331544,0.025635623201331545,0,0,0.0
2026-02-03T22:15:15.450761,217,ETH/FDUSD,PAPER,BUY,0.0036941931246928794,2263.93,8.36339464078595,0.00836339464078595,0,0,0.0
2026-02-03T22:15:15.466388,217,BNB/FDUSD,PAPER,BUY,0.004658832781330349,761.39,3.5471886913771145,0.0035471886913771146,0,0,0.0
2026-02-03T22:15:15.482404,217,ADA/FDUSD,PAPER,BUY,194.444977970841,0.2945,57.26404601241267,0.057264046012412674,0,0,0.0
2026-02-03T22:15:15.505557,217,XRP/FDUSD,PAPER,BUY,32.49952034535164,1.5969,51.89848403949203,0.051898484039492036,0,0,0.0
2026-02-03T22:15:15.521472,217,DOGE/FDUSD,PAPER,BUY,220.5759298338089,0.10691,23.58177265853251,0.02358177265853251,0,0,0.0
2026-02-03T22:15:15.524504,217,DOT/FDUSD,PAPER,BUY,3.974494599522586,1.517,6.0293083074757625,0.0060293083074757624,0,0,0.0
2026-02-03T22:16:27.772723,218,ETH/FDUSD,PAPER,BUY,0.0034045726535469334,2262.5,7.7028456286499365,0.007702845628649937,0,0,0.0
2026-02-03T22:16:27.788345,218,BNB/FDUSD,PAPER,BUY,0.004277790797156036,760.22,3.2520621198139614,0.0032520621198139617,0,0,0.0
2026-02-03T22:16:27.803969,218,XRP/FDUSD,PAPER,BUY,30.825534665467444,1.5937,49.126654596355465,0.049126654596355464,0,0,0.0
2026-02-03T22:16:27.821128,218,DOGE/FDUSD,PAPER,BUY,209.1493279048027,0.10669,22.314141794163397,0.022314141794163397,0,0,0.0
2026-02-03T22:17:46.777990,219,DOT/FDUSD,PAPER,BUY,3.963621820582375,1.513,5.996959814541134,0.005996959814541134,0,0,0.0
2026-02-03T22:19:00.056976,220,XRP/FDUSD,PAPER,BUY,29.371825683880672,1.5935,46.804004227263846,0.04680400422726385,0,0,0.0
2026-02-03T22:20:17.885938,221,BNB/FDUSD,PAPER,BUY,0.0039495471910070135,761.13,3.0061188534911683,0.0030061188534911683,0,0,0.0
2026-02-03T22:20:17.908987,221,XRP/FDUSD,PAPER,BUY,28.49570609394067,1.5956,45.46774864349173,0.045467748643491734,0,0,0.0
2026-02-03T22:21:30.667999,222,BNB/FDUSD,PAPER,BUY,0.003834057074608599,763.15,2.925960656487552,0.0029259606564875523,0,0,0.0
2026-02-03T22:21:30.684026,222,DOGE/FDUSD,PAPER,BUY,193.1530378707812,0.10726,20.717594842019988,0.020717594842019987,0,0,0.0
2026-02-03T22:22:44.133899,223,BNB/FDUSD,PAPER,BUY,0.003774189723275534,761.68,2.8747248284245086,0.0028747248284245086,0,0,0.0
2026-02-03T22:22:44.149529,223,DOGE/FDUSD,PAPER,BUY,190.24588056118682,0.10707,20.369626431686275,0.020369626431686275,0,0,0.0
2026-02-03T22:23:56.900702,224,ETH/FDUSD,PAPER,BUY,0.0029339316674104887,2265.9,6.647995765185427,0.0066479957651854275,0,0,0.0
2026-02-03T22:23:56.909035,224,BNB/FDUSD,PAPER,BUY,0.003698687669300031,760.91,2.8143684344470867,0.0028143684344470866,0,0,0.0
2026-02-03T22:23:56.936897,224,DOGE/FDUSD,PAPER,BUY,186.59558923563873,0.10699,19.963862092320987,0.019963862092320987,0,0,0.0
2026-02-03T22:44:42.200240,241,ADA/FDUSD,PAPER,SELL,152.96338280120668,0.2949,45.108901588075845,0.045108901588075845,0,0,0.0
2026-02-03T22:45:54.331166,242,ADA/FDUSD,PAPER,SELL,32.63218833092409,0.2949,9.623232338789514,0.009623232338789514,0,0,0.0
2026-02-03T22:51:58.670876,247,BNB/FDUSD,PAPER,BUY,0.0037778379560251887,756.85,2.859256657017664,0.002859256657017664,0,0,0.0
2026-02-03T22:53:11.469417,248,BNB/FDUSD,PAPER,BUY,0.0037714555131956595,756.66,2.8537095286146275,0.0028537095286146276,0,0,0.0
2026-02-03T22:58:07.999665,252,BNB/FDUSD,PAPER,BUY,0.0037689948762029968,757.12,2.853581400670813,0.0028535814006708134,0,0,0.0
2026-02-03T23:00:33.093810,254,ETH/FDUSD,PAPER,BUY,0.002962943602156126,2238.49,6.632519623990466,0.006632519623990466,0,0,0.0
2026-02-03T23:00:33.112987,254,BNB/FDUSD,PAPER,BUY,0.0037500868624846737,757.97,2.842453339157508,0.002842453339157508,0,0,0.0
2026-02-03T23:00:33.128257,254,XRP/FDUSD,PAPER,BUY,26.97152796927628,1.5905,42.898215235133925,0.04289821523513392,0,0,0.0
2026-02-03T23:00:33.137269,254,DOGE/FDUSD,PAPER,BUY,182.67442472697803,0.1064,19.43655879095046,0.01943655879095046,0,0,0.0
2026-02-03T23:04:11.953455,257,DOGE/FDUSD,PAPER,BUY,180.25178826889533,0.10577,19.06523164520106,0.01906523164520106,0,0,0.0
2026-02-03T23:20:03.131601,270,DOT/FDUSD,PAPER,BUY,0.7200109374325621,1.503,1.0821764389611408,0.0010821764389611409,0,0,0.0
2026-02-03T23:23:47.743318,273,ADA/FDUSD,PAPER,SELL,6.961533510597135,0.2918,2.031375478392244,0.0020313754783922444,0,0,0.0
