timestamp,step,symbol,action,side,quantity,price,value_usd,fee,portfolio_value,buyhold_value,pnl_pct
2026-02-10T00:01:59.596357,1,DOT/FDUSD,PAPER,BUY,488.29931972789126,1.323,646.0200000000001,0.6460200000000001,0,0,0.0
2026-02-10T00:03:28.165442,2,BTC/FDUSD,PAPER,BUY,0.011009329578465253,70257.33,773.4861012729942,0.7734861012729942,0,0,0.0
2026-02-10T00:03:28.171229,2,ETH/FDUSD,PAPER,BUY,0.2165855694950572,2109.45,456.87642957134835,0.4568764295713484,0,0,0.0
2026-02-10T00:03:28.176225,2,BNB/FDUSD,PAPER,BUY,0.5362402297609868,637.93,342.0837297714263,0.3420837297714263,0,0,0.0
2026-02-10T00:03:28.181222,2,XRP/FDUSD,PAPER,BUY,459.28042819774834,1.44,661.3638166047576,0.6613638166047576,0,0,0.0
2026-02-10T00:03:28.186219,2,DOGE/FDUSD,PAPER,BUY,3918.615228489229,0.09638,377.67613572179187,0.3776761357217919,0,0,0.0
2026-02-10T00:03:28.188249,2,LINK/FDUSD,PAPER,BUY,21.471526462846608,8.86,190.23772446082094,0.19023772446082093,0,0,0.0
2026-02-10T00:06:28.125476,4,ETH/FDUSD,PAPER,BUY,0.16608314625884452,2108.17,350.1315064485083,0.35013150644850827,0,0,0.0
2026-02-10T00:06:28.125476,4,DOT/FDUSD,PAPER,BUY,303.60706129966917,1.323,401.6721420994623,0.4016721420994623,0,0,0.0
2026-02-10T00:06:28.141625,4,LINK/FDUSD,PAPER,BUY,18.513680964750225,8.85,163.84607653803948,0.16384607653803948,0,0,0.0
2026-02-10T00:10:50.526536,7,BTC/FDUSD,PAPER,BUY,0.006672536601514477,70042.97,467.3642810037805,0.4673642810037805,0,0,0.0
2026-02-10T00:10:50.526536,7,ETH/FDUSD,PAPER,BUY,0.13180304152818645,2105.25,277.4783531772145,0.27747835317721453,0,0,0.0
